Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,BirthTime,COD
78,60.88179,1.0510578,83.046135,58.790512,29.157127,500.0,711.79974,12.41328,4913,4610,256941,Starvation
59,57.679234,0.75049955,81.33889,98.0087,29.901693,500.0,442.89395,7.2466207,4079,54867,206991,Old Age
83,76.742294,0.997088,93.27571,91.223564,29.888954,500.0,917.8237,17.079346,6478,1270,260953,Starvation
81,85.45115,1.1068175,52.41235,69.57487,40.10031,500.0,1047.9622,15.567413,5669,3656,258621,Starvation
77,69.99917,0.9547939,68.87624,93.87445,32.552402,500.0,1197.6754,15.93608,6100,20266,242367,Starvation
84,61.68088,0.7892149,70.1789,55.05975,30.292238,500.0,987.33923,11.683982,7592,1015,262506,Starvation
79,85.65492,0.89326644,74.954765,64.07005,42.88924,500.0,1098.8176,15.446476,5691,14114,249614,Starvation
78,66.94244,0.8232536,99.04472,87.80315,36.83547,500.0,969.92084,13.547856,6598,15665,248431,Old Age
80,78.323685,0.7673857,71.127846,72.99863,35.84864,500.0,941.0621,10.986758,6988,10585,253832,Starvation
81,69.44282,0.88730586,74.491486,82.64257,27.16301,500.0,846.7755,11.000807,7260,12109,252427,Starvation
80,71.64265,1.1736348,77.47177,56.083088,36.34478,500.0,1073.2393,20.682375,5835,1018,263714,Starvation
81,71.236626,0.8977283,67.84575,93.17831,29.428547,500.0,827.5778,14.027829,7830,2620,262371,Starvation
76,63.88564,0.9900767,75.29546,78.35153,28.753408,500.0,1091.2211,18.08589,6909,24590,241334,Starvation
81,73.08416,0.6859659,92.92836,76.59254,27.628757,500.0,860.1742,12.487015,6144,14098,251965,Old Age
86,52.211933,1.0555124,58.698616,95.60776,25.341652,500.0,1349.467,18.798609,6439,1024,265360,Starvation
80,75.94481,0.67334133,69.754,78.077286,36.1206,500.0,1038.1638,8.580567,7480,11261,255359,Starvation
82,66.80234,1.0755076,67.43688,68.1495,42.917686,500.0,1214.638,13.493654,6939,5570,261450,Starvation
85,63.38717,0.670306,63.059326,68.99268,29.454256,500.0,1177.5385,21.283709,6886,2541,264974,Starvation
80,79.54015,0.76786494,66.88212,66.44069,34.532776,500.0,892.7967,14.741848,7430,7952,259941,Starvation
85,69.931564,0.80312026,66.835464,81.14334,39.418846,500.0,1267.5063,12.9673395,8155,4407,263488,Starvation
79,76.16029,0.83710015,90.09008,104.26976,47.13992,500.0,1050.1014,7.477009,4307,18034,251143,Old Age
85,68.491394,0.5874724,94.40422,71.300316,27.79235,500.0,849.6835,18.64413,5310,1509,267818,Starvation
85,63.847576,0.7247044,99.936455,105.60252,37.104595,500.0,1241.6007,17.33073,6574,7610,262164,Old Age
78,61.30581,0.8348695,54.74228,70.4985,23.1413,500.0,1259.5259,18.407774,6109,7989,262608,Starvation
80,73.28918,0.7256352,80.30839,85.42577,29.80349,500.0,861.3018,14.451314,6081,20137,250613,Starvation
84,47.986713,1.0346092,61.476048,85.496506,22.757677,500.0,1484.272,14.20591,7624,8199,263739,Starvation
82,60.18116,0.98598754,84.55023,65.257355,30.523706,500.0,1324.2097,17.547476,6646,18556,253426,Starvation
70,54.229855,0.681191,77.60549,76.39806,33.10109,500.0,774.75757,13.550877,6129,34559,238208,Old Age
72,55.49138,0.7421021,96.390526,78.97824,21.19629,500.0,1026.0393,9.006622,6865,31034,242492,Old Age
86,62.560146,0.7035784,44.180466,83.46205,30.085075,500.0,1070.1577,16.518219,8891,6026,267881,Starvation
86,69.536934,0.9045329,96.110596,77.53431,42.977554,500.0,1279.4496,17.144318,7330,967,273276,Starvation
79,70.65673,0.77104867,88.558,99.99495,41.237488,500.0,753.1693,17.835964,5186,26384,248215,Starvation
85,45.89898,0.98336357,68.745026,89.567505,25.531227,500.0,1023.751,14.807564,5667,7261,268443,Starvation
79,70.39781,0.7410023,81.51398,77.69621,36.873512,500.0,634.8121,11.83885,4557,27127,248667,Old Age
82,66.57533,0.8197174,92.80527,61.521507,33.954052,500.0,880.386,10.036053,7470,23838,253024,Old Age
86,61.494907,0.57170874,74.02054,85.84961,35.601406,500.0,961.8312,13.441996,6472,6016,270895,Starvation
78,66.28168,0.99714077,85.40042,95.01508,31.244406,500.0,833.6266,20.500578,8167,32502,245129,Starvation
82,85.85792,0.79201627,81.72765,77.59967,39.47298,500.0,932.35944,12.169876,6333,27171,251634,Starvation
75,61.348938,0.91305494,97.8718,59.015556,36.76816,500.0,750.35,14.386858,5728,37899,241291,Old Age
87,78.26439,1.0106162,104.278854,60.89473,44.17926,500.0,1035.6368,19.715237,7806,5442,274201,Starvation
88,70.965225,1.0380466,52.543304,55.850006,46.44393,500.0,1308.6569,19.665,5743,647,279603,Starvation
79,79.313156,0.84692687,66.79211,92.95931,45.77128,500.0,1065.9646,9.545577,7001,31364,249183,Starvation
69,67.76879,0.76311237,104.48385,55.998486,29.855587,500.0,960.67065,13.692779,5180,43607,238179,Old Age
86,53.03891,0.90069306,46.944843,75.13398,26.785963,500.0,1700.5327,22.061083,7109,11696,270518,Starvation
88,63.53651,0.61174065,103.14012,74.37173,24.894615,500.0,1104.257,18.2093,7096,4437,278614,Starvation
67,56.57438,0.90554196,106.65284,91.0258,26.84671,500.0,645.5748,7.803027,7427,45399,237876,Starvation
80,74.133644,0.71473175,75.16262,96.436035,31.5973,500.0,904.2977,17.073942,4988,33379,251095,Starvation
85,64.48233,0.62313956,102.24884,78.619896,39.663326,500.0,1360.5986,19.596874,5688,12646,271963,Starvation
85,73.4316,0.8081787,91.93038,62.33406,33.25522,500.0,1345.2668,15.681181,5908,6603,278793,Starvation
83,57.686714,0.9272883,63.451385,66.194984,24.845413,500.0,1219.5576,12.921747,7936,25733,259819,Starvation
89,52.12149,0.62476695,94.01434,69.83371,23.793995,500.0,1508.7671,27.986364,8933,2323,284408,Starvation
84,69.94343,0.67259604,94.51979,86.87235,33.958622,500.0,1411.8115,20.69419,6433,28396,258478,Old Age
85,79.729904,0.68150115,82.01098,108.622055,33.883183,500.0,969.3025,12.809288,4987,7615,280518,Old Age
88,60.822296,0.970606,71.154465,92.2794,23.554546,500.0,965.7373,25.046911,8436,11968,277574,Starvation
85,67.912674,0.7677781,88.294044,58.88099,33.4579,500.0,1052.4392,16.904562,5966,13432,276362,Old Age
90,64.08325,1.0514565,82.96872,93.26078,23.973154,500.0,1687.0996,21.324217,6004,4642,287028,Starvation
88,70.81538,0.8946042,99.48814,86.55593,25.333527,500.0,820.6672,18.181875,4800,17166,274552,Old Age
88,64.864716,0.61629385,109.83008,88.0971,28.566942,500.0,1769.5665,24.743479,5916,16816,275264,Old Age
92,67.12628,0.5207206,80.68915,82.2883,36.37028,500.0,1664.416,22.908335,6258,5273,287177,Starvation
86,63.152824,0.8506954,86.71204,78.25605,38.758163,500.0,1349.8826,17.112183,8338,7246,285314,Starvation
86,57.689957,0.8578975,96.49585,85.91833,35.28683,500.0,1251.9299,20.053843,5450,24064,268987,Old Age
89,52.12149,0.67485785,86.20358,71.12269,23.488478,500.0,1531.9323,26.114565,7709,6688,286554,Starvation
86,61.494907,0.606919,83.50629,98.623825,24.011496,500.0,1431.762,21.593441,6019,9076,284441,Starvation
79,63.796806,0.82628274,77.51107,73.78444,39.639328,500.0,1249.9681,14.801605,7987,46288,248741,Old Age
91,81.38626,0.7939609,82.756836,89.74647,38.55934,500.0,1410.2485,22.01721,6996,12544,282502,Starvation
87,52.35032,0.56773293,109.72663,87.121956,31.716381,500.0,1487.0894,16.351208,6493,9125,285932,Starvation
93,69.91858,1.0062217,68.41327,58.796803,34.507088,500.0,2057.2825,14.131319,5196,2511,293512,Starvation
89,75.01087,0.7806273,74.06536,71.306595,40.5287,500.0,1868.9834,17.492718,4958,15878,280204,Old Age
87,60.744583,0.70469075,86.3805,63.230267,29.577888,500.0,1539.7737,21.886587,6258,24991,271508,Old Age
92,58.70195,0.9339774,53.077873,68.980095,29.389877,500.0,1813.773,16.52488,5365,3393,293238,Old Age
94,69.72056,0.92373776,77.35533,90.565735,34.497192,500.0,2178.2937,17.538288,4634,3354,293706,Starvation
92,82.64111,0.89193004,46.597427,65.2368,29.630241,500.0,2045.9998,14.311086,7381,1428,296553,Starvation
87,61.682373,0.6438607,63.36943,108.59825,29.037622,500.0,1191.0011,18.491186,8480,26318,271957,Starvation
96,52.318382,1.0600904,95.667,69.46122,23.346855,500.0,1329.5659,15.603756,5810,1491,297797,Starvation
90,82.2287,0.947165,60.096523,84.43354,47.427643,500.0,1408.1869,16.969906,7066,17227,282438,Starvation
95,69.71066,0.9063357,51.51624,111.130905,28.007559,500.0,1819.7554,13.442528,5272,3238,297037,Starvation
95,55.13118,0.812327,87.45951,71.86833,24.744816,500.0,1581.9181,22.576427,6934,3958,296370,Starvation
96,52.59846,1.1779295,101.35502,58.315754,20.8787,500.0,958.15015,9.368131,7831,527,300062,Starvation
95,74.88678,1.0673838,74.531105,60.19552,28.577244,500.0,1514.0757,13.0130205,6992,2365,299043,Starvation
92,82.64111,1.104891,63.157204,105.533264,50.025734,500.0,2027.815,14.224986,6048,2328,299647,Starvation
96,60.78912,1.0841541,82.214775,51.141804,34.57088,500.0,2183.6523,20.145134,6845,709,301597,Starvation
86,63.85623,0.7711309,94.92651,69.985054,37.34194,500.0,1194.2976,16.418613,8325,34222,268259,Old Age
95,57.848488,0.8041999,107.91945,56.090458,24.310823,500.0,1733.5304,18.684572,7385,5151,297631,Starvation
95,57.848488,1.0548478,100.61177,48.822174,25.57565,500.0,1995.3794,18.840706,7532,3168,299992,Starvation
88,65.721214,0.7793786,61.43347,85.55908,33.81408,500.0,801.38696,13.143953,5870,4559,298630,Starvation
90,77.87064,0.8205273,107.0792,79.97845,31.92441,500.0,1176.72,18.106878,5141,15254,288227,Old Age
96,63.22103,1.0177574,53.725086,128.2099,28.590784,500.0,1852.763,15.623904,5821,4634,299005,Starvation
97,52.203617,1.023556,109.34998,72.48033,33.07643,500.0,2397.9731,17.78677,6175,5493,298326,Starvation
99,56.021957,1.12261,101.238304,46.362133,23.305063,500.0,1612.7955,24.375778,8583,829,303089,Starvation
96,48.766033,0.7505117,89.43254,96.327194,20.206984,500.0,1149.382,12.235371,7842,4287,300289,Starvation
97,59.569706,0.86780274,110.9898,60.0002,27.182066,500.0,1870.1478,24.315132,7685,1525,303079,Starvation
72,57.695526,0.95028836,86.64891,85.152565,24.021217,500.0,924.66693,11.840759,7158,57297,248103,Starvation
101,57.52221,0.7789223,83.10929,49.230507,32.682938,500.0,2346.1953,19.656487,3968,450,305737,Starvation
99,63.7416,0.72656554,79.467964,48.49105,27.303205,500.0,2176.5906,21.777039,4216,493,305695,Starvation
87,67.23955,0.7321349,66.83478,69.63872,41.699997,500.0,1212.0446,20.270935,7631,24182,282278,Old Age
82,66.80234,0.7909103,94.796005,74.34715,33.549465,500.0,1163.2365,10.331133,7011,42099,264389,Starvation
89,52.12149,0.7052987,117.288734,72.61273,26.274418,500.0,1118.7253,21.073761,8628,18835,289504,Starvation
97,67.81475,1.0690603,64.08203,68.45207,42.534252,500.0,1759.6484,22.307623,4159,1280,308157,Starvation
86,63.447075,0.63702214,106.40461,87.9289,28.338821,500.0,1264.2404,11.687457,9292,39662,269805,Old Age
94,75.03579,0.86463326,88.435646,53.670273,28.856762,500.0,2317.3796,13.86746,4424,13620,296005,Starvation
92,68.76294,0.8114619,55.702896,103.72479,36.728436,500.0,1896.1777,16.485252,7070,3189,306474,Starvation
92,79.08804,0.60182184,71.92116,64.171234,48.691826,500.0,1385.0406,18.12145,4570,15006,294990,Starvation
90,70.42631,0.7344432,78.089325,99.211334,38.523544,500.0,1324.7726,21.44154,5263,20922,289182,Old Age
95,64.07024,0.64612716,51.190067,51.533566,35.0662,500.0,2642.1226,17.352001,5401,992,309608,Starvation
98,55.52089,0.6648926,107.621,64.0853,20.892128,500.0,1971.355,15.657436,9897,7139,304575,Starvation
99,56.1056,0.60093564,107.52395,95.838974,22.595526,500.0,2132.335,18.543594,7567,3863,307859,Starvation
101,63.51429,1.0209996,64.45847,58.88709,25.851847,500.0,1476.9792,26.258434,4594,6179,306330,Starvation
85,51.511086,0.7904905,75.955986,87.3693,29.897608,500.0,1509.6235,18.19569,8442,47328,265585,Starvation
99,44.962776,0.6756548,75.22682,94.48976,27.32481,500.0,1580.1577,16.318027,11675,6751,306377,Starvation
103,62.466206,0.57635736,77.79395,67.73868,26.989508,500.0,2506.4802,23.501255,5752,2726,310578,Starvation
103,53.251854,1.0404663,89.86585,47.50818,20.957762,500.0,2466.1274,19.120775,4899,934,312508,Starvation
91,87.956345,0.84195834,57.85402,91.6502,35.21347,500.0,2012.5818,16.793486,4511,25789,287795,Old Age
85,60.805332,0.8111374,88.06056,109.3701,32.921833,500.0,825.87683,15.890131,6738,33673,283241,Old Age
96,59.524292,0.79964626,91.620575,74.83235,33.295288,500.0,2162.8354,19.598293,4393,15189,302667,Old Age
88,54.4233,0.7504913,77.990135,55.764683,34.249302,500.0,1158.3717,15.790712,6096,42219,276078,Starvation
108,61.767673,1.0494312,64.93947,74.686325,30.663584,500.0,1331.8209,20.966274,4963,2019,316367,Starvation
105,65.03567,0.71096677,86.859886,52.71255,38.407967,500.0,2319.2148,17.966545,4615,4600,313960,Starvation
97,81.987114,0.57251143,91.57064,68.671524,42.91871,500.0,1926.1327,22.49707,5555,10021,308952,Starvation
92,81.243484,0.9284072,66.41769,85.24861,33.958405,500.0,1441.3821,16.515778,7181,9035,310493,Starvation
92,65.11108,1.0112509,79.84784,96.70805,32.34959,500.0,1783.3883,19.282326,7123,6759,312905,Starvation
96,58.994118,0.80444264,92.80317,60.86614,36.002228,500.0,1048.5767,24.399836,6981,23357,296769,Old Age
107,57.74467,0.79540014,77.20779,73.36865,26.65011,500.0,2494.1797,22.661482,3664,1712,318990,Starvation
105,63.579483,0.83648634,65.744644,52.87413,22.928293,500.0,1367.5164,15.5961895,5453,2008,319008,Starvation
90,75.60791,0.98854744,88.99354,49.809605,28.991726,500.0,1422.3118,19.876953,7848,26667,294789,Old Age
103,50.584465,0.8570333,74.03549,61.04709,27.032515,500.0,1866.3843,23.08592,5836,9167,312897,Starvation
104,55.448822,1.0801855,91.25692,85.256874,26.590511,500.0,1869.0314,22.8173,4124,3956,318442,Starvation
109,69.618904,1.0625567,83.85756,76.33427,29.606007,500.0,1819.5757,18.552097,4317,1498,321067,Starvation
100,62.516678,0.9752096,85.13649,88.901764,38.043705,500.0,1862.7227,22.638046,4439,16559,306137,Old Age
106,63.931248,1.115617,65.17327,106.45984,28.881489,500.0,2138.5068,22.96369,3144,1541,321282,Starvation
105,52.854485,0.62337774,66.48839,64.47655,24.2596,500.0,3026.0884,19.899471,5574,5830,317150,Starvation
104,58.639923,0.8400193,84.30605,63.282246,25.454477,500.0,2260.6438,17.781408,4902,9861,313512,Starvation
97,79.3253,0.7702591,74.98386,62.670475,38.125004,500.0,1238.4475,15.888788,5247,16670,307511,Starvation
107,63.586662,1.002844,112.77861,62.082714,28.608507,500.0,1735.672,13.864175,5745,1237,323330,Starvation
111,66.88022,0.87850934,96.052765,74.51104,30.944277,500.0,1930.931,18.254831,5246,561,324367,Starvation
92,69.46277,0.92436016,81.93956,86.35188,34.519463,500.0,1645.655,18.011553,6278,18567,307641,Old Age
105,59.41288,0.86669177,71.4501,77.29024,35.318165,500.0,1652.9358,17.353298,7325,6989,319522,Starvation
107,65.66283,0.61938536,55.969933,86.98045,24.399578,500.0,2174.7302,18.907467,6051,2558,324042,Starvation
107,66.181,1.060636,96.941086,59.26053,30.479652,500.0,1906.3969,18.444492,5486,1863,324990,Starvation
97,53.502274,0.822317,96.01974,105.844284,29.384096,500.0,1603.2478,17.233185,5119,22747,304546,Old Age
100,56.60035,0.84331,81.45136,52.314075,30.219002,500.0,1836.6274,26.351053,7342,23759,303911,Starvation
107,57.74467,0.6483099,67.99917,80.89017,29.418083,500.0,1677.2046,21.838722,5024,13891,314812,Starvation
103,61.35841,0.70153046,86.85981,70.70713,31.60741,500.0,2428.2021,21.851553,4793,15467,313239,Starvation
108,60.35733,0.63168335,76.904686,79.32161,35.35554,500.0,2422.9602,24.05775,5892,4605,324164,Starvation
103,57.619007,0.6829566,63.171207,73.47616,27.722826,500.0,1774.7014,28.846111,4278,1300,327622,Starvation
103,59.749596,0.9777169,93.75755,99.85495,28.54176,500.0,2757.7644,18.642488,4712,9302,319627,Old Age
108,62.06158,1.0946155,76.945114,97.83431,36.708973,500.0,2230.1807,16.823778,2795,922,328168,Starvation
105,61.39648,1.0236365,85.256805,107.12395,36.185104,500.0,2136.6533,21.81105,3261,8792,320412,Starvation
103,50.584465,0.6471374,100.291794,71.27753,25.142609,500.0,1972.4034,18.562645,5709,4256,325311,Starvation
113,54.26626,0.8943381,64.33661,78.64574,28.703712,500.0,2933.2412,18.779305,5946,957,328949,Starvation
111,50.601093,0.69963527,138.31522,85.07589,20.11358,500.0,2703.2715,19.158464,4647,3608,327579,Starvation
107,54.399242,0.79703355,88.61026,76.855644,22.232327,500.0,2531.543,21.850174,4420,9828,321620,Old Age
110,61.085262,1.0200436,117.22852,79.70307,27.416634,500.0,2766.6016,20.045876,4182,4264,327397,Starvation
91,64.79796,0.8649985,93.828476,91.14684,24.070648,500.0,1084.0791,21.500576,9037,40994,290682,Old Age
103,61.919468,0.98870635,102.31071,75.53096,39.581192,500.0,2028.6426,16.310314,5648,21029,311233,Starvation
102,65.978226,0.77658564,84.98784,67.46923,27.400005,500.0,2531.805,19.801937,4571,26804,306170,Starvation
89,73.00746,0.97424173,95.824295,52.773094,46.030018,500.0,1256.0884,14.126715,8547,41031,292437,Starvation
98,57.387253,0.80772614,109.855576,58.3286,30.44631,500.0,2021.0583,21.173416,6809,32656,300984,Old Age
113,63.502785,0.6417977,93.21361,67.06158,22.750225,500.0,3132.6477,25.573687,4307,2009,332211,Starvation
111,64.294235,0.64103556,82.99619,76.21316,39.12255,500.0,1905.886,15.490448,4148,8953,325533,Starvation
107,55.79914,0.97769356,69.04781,58.10012,25.876476,500.0,2477.4255,20.90189,4642,14424,320191,Old Age
103,65.44371,0.93392444,103.86126,74.26958,28.048817,500.0,1852.4722,17.031992,4652,21463,313961,Old Age
113,54.26626,0.7377953,93.362335,56.771862,29.19556,500.0,2223.144,25.122612,4705,5028,330737,Old Age
104,54.432518,0.9780344,85.3742,52.416115,23.799065,500.0,2302.9185,16.603798,5824,13934,322038,Old Age
114,59.60907,0.9802074,68.07591,53.29407,36.57125,500.0,2386.3748,31.338352,4256,2732,333268,Starvation
114,61.740158,0.6503522,56.094357,71.15427,34.53677,500.0,3090.7708,14.453795,3778,6216,329904,Old Age
110,68.354614,0.7434127,77.12458,82.99556,39.533203,500.0,1878.6731,20.886639,4773,9744,326507,Old Age
115,56.875053,0.5368706,55.166164,67.47469,24.380777,500.0,3358.4363,17.581812,5333,6270,330189,Starvation
114,68.640045,0.51475173,85.251236,80.047226,29.415369,500.0,1997.733,20.158077,5690,2888,334275,Starvation
97,65.64488,0.67668676,108.498184,78.73611,36.366302,500.0,1468.1194,18.85328,6140,22458,315221,Old Age
115,54.4757,0.68924856,58.48101,70.37953,25.5414,500.0,2822.53,22.364174,3891,2891,334865,Starvation
106,76.532974,0.77460045,94.427246,60.652775,38.132183,500.0,2220.0198,16.634226,6234,24209,314968,Old Age
108,58.257523,0.6891742,74.98048,81.19128,30.186268,500.0,1873.8032,24.133831,3604,19033,320591,Old Age
114,49.103916,0.67577535,79.03528,84.11061,24.131037,500.0,3138.711,34.44696,3877,8027,332534,Old Age
116,55.05889,0.70204586,47.039825,90.16038,25.718588,500.0,2799.7864,25.160933,3350,6917,335205,Old Age
112,51.05426,0.8393388,104.57478,74.47415,26.353691,500.0,2721.587,32.24253,4882,14491,328207,Old Age
112,49.207912,0.7550515,83.04316,59.72939,23.921595,500.0,3015.5847,25.684423,5479,15541,328747,Starvation
111,52.559242,0.9758193,97.72611,65.57636,23.331436,500.0,2809.5713,21.981052,5351,16521,327845,Old Age
115,50.484726,0.7775196,100.99041,62.691864,24.798777,500.0,2165.591,25.511868,4825,5958,338609,Starvation
106,70.75755,0.68237305,96.64325,96.64219,40.91656,500.0,2354.7678,16.36684,7454,27891,317078,Starvation
109,63.022434,0.840335,93.49049,75.30214,33.036446,500.0,2622.0642,15.842686,3958,22003,323179,Old Age
108,57.959843,0.9429705,87.40127,94.65638,35.62243,500.0,1639.0552,17.771908,4614,25951,320249,Old Age
116,54.31627,0.6709868,69.11114,60.616905,22.797686,500.0,2753.423,30.99548,5414,1845,344534,Starvation
110,61.085262,0.862702,81.21327,69.007095,31.25779,500.0,1971.5786,19.986927,4028,22502,324052,Old Age
114,64.69506,0.4906692,64.667336,67.73194,24.092365,500.0,3629.8032,27.775604,3526,3548,343708,Starvation
114,59.60907,0.7829977,92.0639,75.86033,30.91692,500.0,3791.235,28.628548,6259,2588,345197,Starvation
114,65.26915,0.8839063,99.31387,56.29212,35.206768,500.0,3010.1519,22.82943,5631,8098,340091,Starvation
113,56.95804,0.59861135,107.55508,61.113087,35.17757,500.0,3224.499,22.919937,3570,17956,330236,Old Age
114,59.099167,0.85002667,121.94432,70.66088,38.115017,500.0,3796.7476,27.054356,5749,4430,344279,Starvation
104,66.66676,0.989241,67.10747,105.95191,33.996475,500.0,2576.1484,17.570717,3829,29469,319902,Starvation
114,61.00825,0.88607705,78.310974,91.55722,22.012331,500.0,3092.5208,12.204454,3755,1191,348437,Starvation
115,70.38434,0.91575885,94.01668,69.89519,40.283825,500.0,3252.7507,26.412495,5534,7103,343026,Starvation
116,66.053566,0.59112763,101.352974,58.375546,26.668972,500.0,2713.4868,33.60317,3982,395,350554,Starvation
104,59.656227,0.73593324,73.35441,67.3754,27.746143,500.0,2070.277,24.227848,5474,36622,314472,Old Age
117,53.44488,0.5121091,74.90631,62.76894,21.807083,500.0,4487.9287,25.900805,3984,2536,350905,Starvation
114,63.513966,0.9682567,74.23046,86.19291,25.802513,500.0,2650.2588,16.105293,5302,5221,349231,Starvation
113,51.3216,0.68536973,67.035095,74.492714,29.51749,500.0,3324.904,26.635822,4823,21578,332936,Old Age
113,69.951614,0.7015632,111.165306,44.29931,37.044315,500.0,1955.6897,16.28891,8974,21442,333466,Old Age
118,54.215477,0.965209,74.72655,61.26001,27.6813,500.0,2118.841,21.4174,5053,1267,353969,Starvation
116,69.53963,0.92586976,86.05779,63.629833,34.25181,500.0,3425.2222,26.957258,4321,5769,350125,Starvation
117,61.027718,0.6165433,100.69833,82.94821,31.873322,500.0,3110.5425,28.157772,6508,6074,350310,Starvation
117,57.013336,1.0447552,71.98733,73.94387,22.062792,500.0,4996.3394,32.863873,3790,951,355883,Starvation
101,54.24022,0.7975757,105.56456,86.984146,23.18446,500.0,1780.9194,19.9903,7093,52253,305252,Old Age
114,59.862156,0.89770526,57.66195,68.24991,28.183619,500.0,1893.4127,23.66159,5965,7136,350489,Starvation
114,76.09413,0.49822652,127.346146,82.58933,34.279,500.0,3089.3098,24.94504,5099,13620,344944,Starvation
115,67.63251,0.57089496,108.97936,88.73416,26.060476,500.0,3266.8425,20.266563,6659,10278,348602,Starvation
117,64.59647,0.62768185,70.12233,79.22983,26.031857,500.0,3252.0103,31.321796,5950,7246,352052,Starvation
119,47.97841,0.5501338,82.280205,102.888504,22.410856,500.0,3603.2327,32.04116,5029,3981,355476,Starvation
115,71.748825,0.69499665,96.237564,65.68522,36.797764,500.0,2303.2002,32.27886,4052,23489,335985,Old Age
115,70.38434,0.8701206,77.793045,47.406994,27.831945,500.0,2998.697,27.124977,5439,11405,348168,Starvation
118,48.793385,0.84516704,57.174416,86.80671,19.299824,500.0,4580.0635,21.198732,4033,4496,355085,Starvation
112,63.98072,0.9116521,75.0829,72.272644,29.255802,500.0,2894.599,19.53019,4861,36344,324899,Old Age
118,50.022232,0.64644325,74.1276,72.34851,24.920198,500.0,3353.4622,21.614382,6675,2402,359063,Starvation
120,52.367516,0.78679866,58.77679,92.771164,28.149649,500.0,4376.016,30.901075,5777,5881,355675,Starvation
118,52.807766,0.49458688,95.77704,99.31739,29.308754,500.0,3611.6182,33.320293,7560,5930,355678,Starvation
121,48.48722,1.0658083,82.337845,103.57749,19.662035,500.0,4661.948,27.299126,5057,1086,361428,Starvation
118,51.83437,0.6417794,66.55643,92.89125,25.216883,500.0,2158.432,24.676626,4743,8668,354433,Starvation
121,60.022972,0.76151085,103.37858,72.19888,36.7231,500.0,3443.2686,23.637348,4865,7002,356285,Starvation
116,52.578423,0.83035713,70.44789,73.8352,22.761528,500.0,4762.846,26.731531,4980,12234,351631,Starvation
119,54.457207,0.76835096,59.69198,58.81544,33.06769,500.0,2889.8833,33.02234,5543,8915,355116,Starvation
115,69.03194,0.6258917,82.54117,84.03807,26.77591,500.0,4629.661,33.13272,6417,16714,347737,Starvation
118,61.390812,0.7505177,78.56398,87.55538,29.88692,500.0,2703.9897,33.5695,4257,13915,351040,Starvation
117,49.537437,0.90045166,80.05089,86.258255,20.33757,500.0,5074.446,30.713049,6199,8177,356926,Starvation
123,44.209137,0.903757,84.679115,98.57321,21.816847,500.0,5681.513,24.398758,5192,3007,362340,Starvation
106,50.67444,0.96309674,82.54266,55.419003,20.402767,500.0,1612.9482,19.399946,6735,44604,320770,Starvation
113,51.970413,0.7999773,99.162506,64.12686,22.338284,500.0,2796.7595,15.144551,4727,36153,330071,Old Age
106,71.703255,0.7864113,74.563515,79.74711,30.344666,500.0,1922.5549,22.21463,5443,53333,314096,Old Age
114,68.187454,0.7273367,92.04806,62.625748,28.464987,500.0,2507.092,26.061321,3504,21646,346087,Old Age
117,53.106194,0.87230134,87.93726,60.845383,23.990376,500.0,4369.609,26.839523,5018,9254,358648,Starvation
116,54.959526,0.8919206,54.124817,56.03579,34.191936,500.0,4040.728,31.47417,7741,11167,357454,Starvation
124,49.565002,0.67902184,89.29741,57.556694,18.282028,500.0,4480.311,30.02784,5158,3597,365546,Starvation
124,44.578377,0.8164059,60.89836,67.14579,20.941866,500.0,3843.9497,24.082579,6126,6528,363821,Starvation
122,50.861305,0.9098196,83.35486,95.99902,23.871565,500.0,3989.5073,35.543346,5937,10547,360524,Old Age
125,45.274406,1.0937228,78.70922,109.34957,16.976957,500.0,4921.8716,26.93447,7687,1584,369954,Starvation
116,48.78824,0.6871123,61.08329,100.65068,30.092014,500.0,2896.2588,20.217087,3744,22090,349557,Starvation
118,54.529507,0.71942073,67.879585,57.80419,29.777481,500.0,5759.902,34.380817,6426,14251,357559,Starvation
121,42.675323,0.9936445,89.87807,110.73032,21.009949,500.0,4528.0435,49.11458,7208,4098,368204,Starvation
121,50.91118,0.80727565,73.72197,105.51895,30.523733,500.0,3843.946,33.419193,3970,14264,358053,Old Age
125,44.81343,0.64829606,55.658134,96.70634,21.935707,500.0,3533.3608,21.691624,5076,7230,365871,Starvation
107,74.91304,0.87802243,79.31867,94.13796,38.669968,500.0,2519.0884,13.225843,4459,35944,337207,Old Age
115,62.743988,0.7895328,98.08777,91.48224,27.646635,500.0,3200.8923,26.049894,4763,24537,349059,Old Age
124,45.12281,1.0686167,69.20088,66.79617,27.504421,500.0,6241.6523,30.993433,7080,753,372958,Starvation
121,54.97921,0.7575612,51.814327,61.65499,25.032856,500.0,4717.283,41.917248,7835,6150,368503,Starvation
122,49.609146,0.6743813,75.02232,58.40997,25.175695,500.0,4258.665,29.588,7620,2146,372717,Starvation
126,42.00981,0.9641607,59.185837,74.44635,27.11386,500.0,4008.9097,44.128834,6813,4408,371303,Starvation
121,59.45724,0.8068416,59.538517,111.44963,21.302738,500.0,3608.5547,19.458542,6227,4283,371666,Starvation
119,40.776,0.87620556,103.63754,92.778656,21.88805,500.0,4084.6812,38.4877,6153,15715,360920,Starvation
